1 14 0.208401 44.2058 -2.37967 -0.739504
1 15 0.181765 39.8083 -4.43379 -0.658167
1 16 0.154377 37.1275 2.03449 -1.21893
1 17 0.134511 36.0472 2.29169 -1.07353
1 18 0.11305 34.0303 -4.57748 -0.535958
1 19 0.0971003 28.6605 1.59662 0.127041
1 20 0.0841107 24.5597 8.07731 0.162166
1 21 0.0720187 16.401 8.11448 0.443934
1 22 0.0624598 15.8593 11.9256 0.269551
1 23 0.0541556 16.1465 11.6139 -0.203973
1 24 0.0466669 11.9798 8.58992 0.221262
1 25 0.0395751 6.50217 11.8274 0.225283
1 26 0.0345579 -5.29605 8.51238 0.0324155
1 27 0.0294288 -4.16748 15.6711 -0.501746
1 28 0.0249742 0.412355 19.5143 0.200468
1 29 0.0215716 -2.95098 21.7364 0.193457
1 30 0.01871 -16.8427 16.0105 -0.781975
1 31 0.016107 -16.8246 17.1764 0.0955002
1 32 0.014022 -15.4351 25.4324 -0.524071
1 33 0.0120626 -13.2127 25.5526 -0.792398
1 34 0.0105704 -27.5545 27.5799 -0.546146
1 35 0.00911338 -22.1704 28.1809 -0.702602
1 36 0.00776302 -27.5593 28.1138 -0.434745
1 37 0.00677321 -45.0533 19.3328 -0.0913449
1 38 0.00591784 -28.6488 21.1217 -0.749289
1 39 0.00502185 -52.8656 17.7793 -0.729629
1 40 0.00426086 -50.3112 10.117 -0.741396
1 41 0.00361111 -70.2857 6.10139 -0.530775
1 42 0.00314849 -45.0865 -1.62653 -0.491967
1 43 0.00276324 -38.7073 0.907988 -0.00249869
1 44 0.00243668 -31.1017 -2.39938 -0.425319
1 45 0.0021124 -30.6857 2.87526 -0.201894
1 46 0.00177597 -31.9358 -13.2389 -1.0027
1 47 0.00150079 -35.5791 -9.08937 -0.689384
1 48 0.00127494 -8.75335 -9.02551 -0.258206
1 49 0.00106305 -10.9583 -26.7453 -1.27913
1 50 0.000941899 4.83479 -35.225 -1.53938
1 51 0.000837627 29.1983 -26.6274 -1.25914
1 52 0.00073844 19.8337 -23.4452 -1.402
1 53 0.000659998 45.4147 -36.695 -0.659211
1 54 0.000609251 30.6968 -23.6057 -0.810731
1 55 0.000543082 48.7785 -23.4312 0.397786
1 56 0.000492409 47.3701 -15.7179 0.660323
1 57 0.000434465 55.6859 3.58767 1.78534
1 58 0.00037847 26.3099 9.21114 1.16011
1 59 0.000341099 30.8678 -6.02918 1.06808
1 60 0.000282803 11.3558 -3.05403 2.14895
1 61 0.000238347 1.23057 -9.16854 3.2743
1 62 0.000204991 13.9069 -11.7993 2.21223
1 63 0.000178091 27.4794 -12.1432 0.598263
1 64 0.000153184 11.7977 -12.8058 0.224592
1 65 0.00013555 28.8895 -35.7309 -0.712461
1 66 0.000124088 46.3317 -27.8842 -2.43105
1 67 0.000110661 37.9297 -27.0493 -1.95802
1 68 9.23189e-05 17.8617 -20.166 -0.681222
1 69 7.93247e-05 45.4212 -19.659 0.160879
1 70 6.57786e-05 34.1216 -24.2389 -0.430994
1 71 5.74581e-05 52.8233 -33.8649 2.45568
1 72 4.87852e-05 49.4492 -26.8607 1.06508
1 73 4.2514e-05 41.7068 -24.767 0.129793
1 74 3.44564e-05 37.3112 -42.9981 -1.17835
1 75 3.0147e-05 24.8569 -45.7631 0.358653
1 76 2.41284e-05 12.7043 -58.7441 2.6335
1 77 2.09247e-05 19.7818 -69.4452 4.196
1 78 1.77222e-05 6.30599 -71.6562 3.93709
1 79 1.63169e-05 27.988 -59.6668 0.933475
1 80 1.38265e-05 9.6687 -55.9297 2.47707
1 81 1.22041e-05 2.20329 -41.7532 3.72311
1 82 1.07008e-05 -10.9946 -53.4568 2.72663
1 83 8.94915e-06 -17.5645 -51.0539 2.66207
1 84 7.5729e-06 -13.115 -51.8897 1.23969
1 85 6.30692e-06 -12.7188 -55.7962 -1.86014
1 86 5.08066e-06 -7.83357 -70.675 2.2818
1 87 4.33368e-06 2.76801 -72.4401 -0.151112
1 88 3.6567e-06 -10.5137 -58.8614 1.57622
1 89 3.38515e-06 -15.6742 -49.2583 1.27034
1 90 2.73835e-06 -30.8579 -46.6673 1.31563
1 91 2.43068e-06 -44.4445 -56.7973 -4.31736
1 92 1.97156e-06 -34.9028 -64.8083 -5.0456
1 93 1.67729e-06 -49.2757 -37.6367 -11.7491
1 94 1.3612e-06 -65.0116 -47.1065 -13.2878
1 95 9.90483e-07 -35.1662 -21.6485 -6.3039
1 96 8.00206e-07 -36.6925 -27.4216 -0.701907
1 97 5.88076e-07 -36.0054 -52.629 -5.44306
1 98 4.7249e-07 -44.3588 -25.7211 -6.74909
1 99 4.9285e-07 -55.0298 -51.8077 -6.61472
2 0 1.16962 -9.69546 -3.94206 -5.98911
2 1 1.06992 -7.13501 -4.41171 -4.49949
2 2 0.971342 0.849118 -4.4112 -2.80394
2 3 0.876398 1.62717 2.82545 -1.75215
2 4 0.790867 1.94847 1.89179 -1.06581
2 5 0.714678 0.315223 1.81159 -0.286089
2 6 0.645077 0.54817 3.4098 0.301822
2 7 0.581667 5.70465 8.77631 0.0219791
2 8 0.5244 8.91373 6.95172 0.0125618
2 9 0.471572 7.0891 9.06114 0.388363
2 10 0.422781 6.1585 13.0217 -0.0901997
2 11 0.377321 5.01596 10.9272 0.587365
2 12 0.335049 -0.687415 7.08633 0.647085
2 13 0.297047 -3.93523 0.310621 0.774649
2 14 0.261093 6.32736 2.02136 0.63977
2 15 0.225946 4.94552 8.26613 0.479263
2 16 0.193802 -4.84381 5.9518 0.528973
2 17 0.166062 0.560259 0.936823 -0.313198
2 18 0.141522 -12.022 4.98415 -0.656425
2 19 0.118047 -8.33098 -1.29492 -1.1889
2 20 0.0980376 -12.6744 0.751102 0.0711006
2 21 0.0810717 -22.2584 -0.544681 0.850796
2 22 0.0680023 -19.3069 -0.583073 0.0572748
2 23 0.0567404 -18.4212 -0.720708 -0.876096
2 24 0.0478955 -19.6612 -3.60059 -0.389952
2 25 0.0409185 -24.5981 -0.524553 0.013736
2 26 0.0343455 -27.2634 -5.13737 -0.136116
2 27 0.0291805 -19.8948 -5.08403 0.279263
2 28 0.024987 -25.5264 -3.87823 0.284163
2 29 0.0213162 -28.3931 -4.95309 -0.198839
2 30 0.0182068 -34.1541 -4.17301 -0.624797
2 31 0.0154921 -33.39 -6.25994 0.113658
2 32 0.0132138 -31.5794 -6.84694 0.52613
2 33 0.0112427 -29.5834 -7.46129 0.703337
2 34 0.00959373 -25.6783 -7.42343 0.855385
2 35 0.00817278 -27.8573 -7.22273 0.788909
2 36 0.00696771 -34.1822 -7.79396 0.0884159
2 37 0.0059946 -36.0512 -7.95666 0.42269
2 38 0.00526475 -25.7178 -14.4512 0.764012
2 39 0.00466467 -24.1308 -10.9476 0.452973
2 40 0.00403581 -23.6187 -9.96086 0.707472
2 41 0.00350821 -21.9054 -8.84676 0.614867
2 42 0.00301005 -30.7109 -5.72496 0.445499
2 43 0.00269004 -36.3771 -5.57903 0.225786
2 44 0.00233863 -37.9069 -3.74929 0.089822
2 45 0.00202572 -48.8836 0.627726 -0.709615
2 46 0.00175737 -54.8543 3.50316 -0.458123
2 47 0.0015587 -51.6672 1.13986 -1.65727
2 48 0.00141672 -51.5056 5.06388 -1.04437
2 49 0.00122729 -54.7349 1.42901 -1.24634
2 50 0.00111617 -44.7344 -0.246942 -0.616257
2 51 0.00100224 -37.8617 8.47032 -0.648916
2 52 0.000911315 -40.7932 5.75865 -0.634142
2 53 0.000816179 -46.5056 14.0488 -0.345921
2 54 0.000707983 -37.7117 17.983 0.24414
2 55 0.000635164 -37.8612 18.0978 -0.0739121
2 56 0.000567023 -45.5 4.47665 1.17311
2 57 0.000492034 -43.2937 5.85869 2.21939
2 58 0.00044292 -35.6533 9.24613 1.46771
2 59 0.000390361 -33.4766 17.1629 -0.171771
2 60 0.000344448 -48.0763 19.0892 1.03794
2 61 0.000309113 -41.6036 14.7351 0.205538
2 62 0.000272053 -34.425 16.8284 0.511965
2 63 0.000242911 -33.9841 26.5829 -0.0487964
2 64 0.00020972 -8.17958 38.6923 0.0658789
2 65 0.000189697 1.83845 30.1164 -0.495144
2 66 0.000161323 -6.07381 32.9689 -0.547139
2 67 0.000136432 -9.39483 24.5901 -1.77697
2 68 0.000116766 -5.50434 31.2538 -1.48014
2 69 0.000100903 -4.36769 44.5307 -3.0346
2 70 9.22432e-05 -3.98162 45.228 -0.92772
2 71 7.7053e-05 -11.0408 36.6963 1.30815
2 72 6.74801e-05 -27.3329 29.2747 2.00475
2 73 5.67621e-05 -12.9081 28.0338 -0.598997
2 74 4.81453e-05 -15.7873 38.6916 0.0798695
2 75 4.34424e-05 -17.7966 36.3668 -0.780848
2 76 3.61547e-05 -27.985 32.0403 0.965136
2 77 3.18462e-05 -23.4343 22.7371 0.59175
2 78 2.7975e-05 -11.4752 17.5489 2.30494
2 79 2.44913e-05 -12.9744 16.1491 1.00271
2 80 1.92256e-05 -9.03615 32.1185 -0.392271
2 81 1.61814e-05 -0.507515 43.4911 3.26357
2 82 1.41497e-05 3.6237 50.401 3.06683
2 83 1.20966e-05 16.2006 49.6631 -0.215715
2 84 1.06292e-05 6.89641 59.6502 4.50001
2 85 9.44708e-06 -37.6645 71.484 2.512
2 86 8.11564e-06 -49.7631 64.4677 3.31908
2 87 7.12569e-06 -46.268 46.9469 3.17968
2 88 5.91977e-06 -19.4949 28.0444 3.62859
2 89 5.1432e-06 -11.1143 22.9842 5.01658
2 90 4.04684e-06 7.18272 11.5559 4.59004
2 91 3.53795e-06 31.5778 8.64082 7.42096
2 92 2.79096e-06 52.2707 30.1753 3.24696
2 93 2.47333e-06 47.1492 47.565 1.009
2 94 2.04025e-06 59.3786 60.0333 3.61143
2 95 1.73031e-06 71.2096 60.3343 5.06573
2 96 1.38757e-06 74.7475 49.6774 8.29573
2 97 1.14852e-06 49.4202 37.8914 11.5745
2 98 1.02367e-06 15.6561 27.738 9.4106
2 99 8.80759e-07 8.79636 24.4357 6.89052
3 0 1.21828 7.78687 -2.24121 2.80925
3 1 1.11394 8.88101 -2.98198 6.98209
3 2 1.01222 10.2366 -3.90164 4.28475
3 3 0.913733 10.095 -1.69782 -4.56691
3 4 0.818214 15.2342 -3.03053 0.819392
3 5 0.740426 15.128 -5.12029 1.60499
3 6 0.667608 19.8414 -4.93497 -1.29141
3 7 0.601203 25.0984 -2.89491 0.669716
3 8 0.540535 28.0978 0.870955 -0.969955
3 9 0.485597 28.1799 9.05625 -0.0237335
3 10 0.430444 26.9659 10.9706 -0.364747
3 11 0.370012 40.2411 16.3745 -0.327507
3 12 0.318437 44.9145 19.7632 -0.724316
3 13 0.268431 44.1776 14.6279 0.161662
3 14 0.230567 35.853 2.59823 -0.122588
3 15 0.200522 31.8033 -0.359383 0.338426
3 16 0.176498 28.5956 -0.650365 -0.139922
3 17 0.145655 25.8241 2.98807 -0.238997
3 18 0.126201 13.5962 7.24815 0.479147
3 19 0.105955 -1.52026 -0.687562 0.443634
3 20 0.0890228 6.05125 1.13114 -0.366654
3 21 0.0754214 3.93224 -0.190206 0.237551
3 22 0.0640745 1.03917 2.95999 -0.0999762
3 23 0.0530993 -3.48603 -0.300129 -0.229306
3 24 0.0458146 5.00238 -2.67112 0.1116
3 25 0.0388021 4.92437 4.25709 0.469327
3 26 0.0332141 6.83501 -0.984561 -0.0655763
3 27 0.0280956 -1.15197 -11.5934 1.3804
3 28 0.0236656 -4.87296 -0.160821 0.861901
3 29 0.0203668 -1.72763 -2.98819 0.284898
3 30 0.0173943 5.15639 -2.65177 -0.239535
3 31 0.0148831 4.42898 -2.88653 0.282361
3 32 0.0126889 6.69975 -8.27019 -0.400756
3 33 0.0108123 5.16835 -13.4523 -0.427869
3 34 0.00903927 17.9672 -14.4231 -0.404003
3 35 0.00781479 33.8189 -11.6094 -1.30942
3 36 0.00679819 25.9859 -0.650744 -0.429323
3 37 0.00582433 28.5841 -3.08117 -0.155546
3 38 0.00505334 49.4894 -8.71021 0.000973388
3 39 0.00435671 51.6589 -13.2758 -0.284846
3 40 0.00374302 48.1651 -0.636067 -0.234006
3 41 0.00324456 45.0112 -3.70093 0.256404
3 42 0.00277714 58.2499 -11.5845 0.999748
3 43 0.00245142 60.508 -14.5565 0.600482
3 44 0.00216534 55.7949 -4.15019 0.285218
3 45 0.00189134 47.4077 -1.04407 1.36615
3 46 0.00168312 55.8731 -6.58064 -0.305291
3 47 0.00148868 60.4059 -16.3859 -1.05242
3 48 0.00131173 60.9292 0.435703 -0.703993
3 49 0.00119105 63.3197 -5.24379 -2.09845
3 50 0.00104808 40.3749 0.366842 -1.4057
3 51 0.000904933 43.3397 13.1891 -0.466601
3 52 0.000841204 52.491 17.3358 -1.91812
3 53 0.000732252 72.937 15.592 -3.11538
3 54 0.00065313 75.8958 22.0265 -1.05768
3 55 0.000588116 72.1649 16.5484 -0.170095
3 56 0.000502651 84.1682 15.3901 0.277393
3 57 0.000439904 100.992 14.2754 -0.341122
3 58 0.000385151 83.9098 13.6469 -0.127042
3 59 0.00034216 81.3793 20.5277 -0.275648
3 60 0.000294058 68.7983 25.218 -0.766877
3 61 0.000268323 63.1844 16.7 -1.01209
3 62 0.000232032 57.3531 19.4039 0.552545
3 63 0.000197699 56.6964 26.8234 0.823697
3 64 0.000173714 81.6302 30.353 1.2729
3 65 0.000154964 78.2985 35.6711 3.90473
3 66 0.000132357 71.8237 30.1331 2.98701
3 67 0.000117195 65.0801 22.7768 3.88375
3 68 0.000101085 59.1868 10.0472 3.04581
3 69 8.51929e-05 60.2163 17.2889 1.47497
3 70 7.81065e-05 55.5993 18.131 3.04426
3 71 6.85247e-05 74.6137 18.7184 2.05459
3 72 5.90417e-05 61.4828 19.1762 0.412325
3 73 5.21536e-05 75.3004 21.596 0.0158534
3 74 4.56136e-05 83.1318 33.6201 -0.110399
3 75 4.05469e-05 66.3442 39.5303 -2.40509
3 76 3.4699e-05 64.4825 49.9948 -3.23948
3 77 2.90165e-05 68.2501 37.9712 -1.68879
3 78 2.41705e-05 53.1396 40.8861 -3.90486
3 79 2.03692e-05 51.099 40.6355 -4.76388
3 80 1.69403e-05 37.0077 23.9129 -2.69226
3 81 1.45861e-05 40.8917 15.5817 -5.26261
3 82 1.23562e-05 63.8595 29.1687 -6.87859
3 83 1.02955e-05 64.998 42.4971 -9.33609
3 84 8.97612e-06 51.4335 41.02 -7.93553
3 85 7.2005e-06 42.46 48.8751 -5.4825
3 86 6.34601e-06 24.3831 37.1067 -4.92712
3 87 5.43154e-06 35.1808 13.7047 -3.56971
3 88 4.37401e-06 17.449 25.2615 -2.9447
3 89 3.58666e-06 4.90797 32.2413 -3.63279
3 90 3.43054e-06 4.99083 27.5415 0.00684856
3 91 2.8696e-06 19.2275 16.5609 1.52838
3 92 2.52559e-06 7.38407 33.3251 0.0629563
3 93 2.19829e-06 -20.132 29.6356 2.96031
3 94 1.88765e-06 14.8047 36.9239 5.83263
3 95 1.68833e-06 -16.5382 21.0891 6.97807
3 96 1.39858e-06 -7.2885 33.7437 9.14682
3 97 1.08999e-06 -18.3842 23.1462 7.94796
3 98 8.03687e-07 -12.718 36.2889 6.64509
3 99 6.6316e-07 -20.0653 36.0495 10.0557
4 0 1.14683 1.00155 1.35292 9.68328
4 1 1.05372 10.7231 -0.941748 8.52414
4 2 0.957699 5.61359 -0.786629 7.17321
4 3 0.867648 0.778801 3.99478 5.6484
4 4 0.784384 7.29506 0.195333 4.20754
4 5 0.707793 9.01513 -1.86598 3.38252
4 6 0.638164 4.57744 -3.09207 2.857
4 7 0.575806 4.66659 1.15056 3.19354
4 8 0.518239 6.75978 0.102994 2.48961
4 9 0.465606 5.66491 1.43536 2.91666
4 10 0.417906 4.31035 2.88918 2.06857
4 11 0.376744 -3.89991 3.80775 1.51463
4 12 0.335021 -0.252978 3.49944 0.631201
4 13 0.297954 -5.17209 1.53781 1.11764
4 14 0.263421 -12.6011 2.90241 0.61493
4 15 0.231554 -14.5101 -4.73509 0.451295
4 16 0.202761 -4.54419 -8.62014 -0.00212422
4 17 0.173841 -13.4989 -1.81482 0.271023
4 18 0.142956 -22.4338 -2.22526 0.45987
4 19 0.11967 -19.4819 0.336365 1.16046
4 20 0.0977172 -17.9754 -0.707907 -0.0995429
4 21 0.0809195 -18.5034 -0.680329 0.376347
4 22 0.0675647 -17.1941 -3.48433 -0.0705407
4 23 0.0561132 -27.9714 1.00453 0.763529
4 24 0.0475519 -16.587 -1.21125 0.588754
4 25 0.0403171 -24.8432 -0.1893 0.640672
4 26 0.033943 -28.4239 -2.97662 0.438186
4 27 0.0285331 -21.1157 -4.02016 0.451513
4 28 0.0242042 -21.7775 -1.51855 0.416816
4 29 0.0205289 -26.5916 -3.18368 0.426513
4 30 0.0173451 -23.405 0.0632607 0.552384
4 31 0.0147041 -19.519 -4.73137 0.523487
4 32 0.0128738 -20.8143 -8.91423 0.217771
4 33 0.010854 -19.1627 -11.0617 0.541005
4 34 0.00935525 -20.3432 -14.2754 -0.604557
4 35 0.00817776 -9.52261 -10.5426 -0.491678
4 36 0.00703166 -19.69 -10.9877 -1.1755
4 37 0.00606465 -15.734 -15.6716 -1.13749
4 38 0.0053874 -23.2314 -12.2522 -0.488207
4 39 0.00459536 -34.2313 -10.1688 -0.757214
4 40 0.00396537 -55.5546 -10.4475 -0.765725
4 41 0.00338766 -62.517 -5.80414 -0.183761
4 42 0.00296863 -43.9847 -8.49831 -0.331226
4 43 0.00260874 -43.2625 -0.664622 -0.974239
4 44 0.00236443 -29.95 0.0528603 0.0487315
4 45 0.00207452 -43.8734 -1.02511 0.905774
4 46 0.00181592 -25.2014 3.51868 -0.000783338
4 47 0.00157138 -27.8818 3.47214 -1.12654
4 48 0.00140218 -38.5525 2.74549 -1.41232
4 49 0.0012567 -31.3234 5.1934 -1.62147
4 50 0.0011278 -33.6708 1.8567 -2.39632
4 51 0.00100498 -39.5019 6.58254 -1.70419
4 52 0.000864655 -51.8315 -2.12177 -0.710134
4 53 0.000768455 -55.2279 3.8843 0.303768
4 54 0.000670431 -33.487 -1.03629 -0.306187
4 55 0.000599244 -19.6585 7.02574 -0.224598
4 56 0.000531855 -7.76747 16.7454 0.48508
4 57 0.000467965 -13.0793 21.5061 -0.896953
4 58 0.000416618 -26.0143 17.9712 -2.95084
4 59 0.00036817 -15.2176 29.5164 -2.32712
4 60 0.000331622 3.57212 35.6665 -3.34327
4 61 0.000294666 6.56057 34.9058 -1.16076
4 62 0.000267556 -7.79322 34.043 -0.0239785
4 63 0.000234645 -25.5123 33.4725 -2.04701
4 64 0.000202904 -14.5967 16.5187 -0.486392
4 65 0.000181346 -13.8565 17.9416 -1.3266
4 66 0.000162975 -19.5419 18.724 1.87182
4 67 0.000144658 -20.3902 13.7546 1.09335
4 68 0.000128107 -6.29254 1.94129 0.210478
4 69 0.000112753 -7.32829 -4.71531 -0.25687
4 70 9.8453e-05 2.29282 -11.3131 -1.27803
4 71 8.80013e-05 3.59572 -13.6008 -1.57701
4 72 7.30363e-05 -14.4923 -0.924994 0.680753
4 73 5.95389e-05 -8.11709 8.15805 0.664293
4 74 5.06545e-05 -12.1938 26.7395 1.86634
4 75 4.47465e-05 -2.48697 34.8164 4.20319
4 76 3.72314e-05 -5.41227 28.4052 5.88151
4 77 3.21223e-05 -11.5958 20.8891 4.7362
4 78 2.83615e-05 -8.40589 16.9845 3.66199
4 79 2.41917e-05 -25.5108 13.2021 3.33521
4 80 2.06038e-05 -38.5334 2.76462 -0.119928
4 81 1.813e-05 -24.7933 4.99927 1.59485
4 82 1.52752e-05 -12.5984 13.4036 3.04315
4 83 1.32305e-05 -5.43953 7.67821 0.391523
4 84 1.10685e-05 -27.9163 2.70583 3.22953
4 85 9.52124e-06 -13.7003 -5.73706 0.816965
4 86 8.37823e-06 -9.70008 -12.8171 3.57152
4 87 7.43754e-06 8.2052 -10.0383 6.04555
4 88 5.84855e-06 -10.4649 3.13933 7.31604
4 89 4.87362e-06 -11.0264 20.0222 10.2459
4 90 3.92342e-06 -13.6379 26.7254 6.37407
4 91 3.54189e-06 -4.78743 40.9116 2.92995
4 92 3.00774e-06 -17.414 34.4255 1.51898
4 93 2.58641e-06 -18.9354 30.5595 1.59937
4 94 2.23002e-06 -11.6421 19.5744 -0.235523
4 95 1.86555e-06 3.6143 26.2729 2.6367
4 96 1.44385e-06 2.70053 17.1166 -0.801118
4 97 1.22672e-06 -16.2426 24.6623 -5.03954
4 98 9.62173e-07 2.39811 41.016 1.9874
4 99 8.37577e-07 -12.5924 53.8449 4.63055
5 0 1.15267 -1.18594 3.01152 4.33113
5 1 1.05328 2.08995 -4.60003 3.76625
5 2 0.961135 -2.54571 -1.2143 2.85613
5 3 0.868396 -4.86779 -3.54303 1.84839
5 4 0.784415 1.17997 -6.16447 1.1554
5 5 0.708346 3.87443 -4.34131 0.441579
5 6 0.638913 1.09938 -4.89651 0.276483
5 7 0.573988 3.86471 -6.27845 -0.287198
5 8 0.516859 3.38339 -5.38173 -0.939553
5 9 0.466244 4.62243 -6.05757 -1.00893
5 10 0.418815 5.52278 -7.14681 -1.03676
5 11 0.375915 9.19646 -5.84868 -0.177964
5 12 0.335615 8.9569 -6.30704 0.0126561
5 13 0.297741 4.5888 -2.05371 0.0397201
5 14 0.263651 -4.32398 0.944123 -0.845359
5 15 0.230403 -4.64388 -1.52259 -0.393747
5 16 0.200764 -9.07016 5.73419 -0.445223
5 17 0.174647 -11.3998 -1.3078 -0.628242
5 18 0.144967 -15.8548 1.73284 -0.294193
5 19 0.119743 -20.768 4.64083 -0.0858737
5 20 0.0996714 -17.1243 2.45338 0.0304829
5 21 0.0823768 -21.7639 3.24931 -0.864511
5 22 0.0691114 -14.9618 3.36727 -0.718142
